ID,Process ID,Process Name,Host Name,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Section Name,Metric Name,Metric Unit,Metric Value,Rule Name,Rule Type,Rule Description,Estimated Speedup Type,Estimated Speedup
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Launch Statistics,Waves Per SM,,146.29,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,LaunchStats,,,,LaunchConfiguration,OPT,"Threads are executed in groups of 32 threads called warps. This kernel launch is configured to execute 4 threads per block. Consequently, some threads in a warp are masked off and those hardware resources are unused. Try changing the number of threads per block to be a multiple of 32 threads. Between 128 and 256 threads per block is a good initial range for experimentation. Use smaller thread blocks rather than one large thread block per multiprocessor if latency affects performance.  This is particularly beneficial to kernels that frequently call __syncthreads(). See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.",global,87.5
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,Block Limit SM,block,16,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,Block Limit Registers,block,128,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,Block Limit Shared Mem,block,16,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,Block Limit Warps,block,32,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,Theoretical Active Warps per SM,warp,16,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,Theoretical Occupancy,%,50,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,Achieved Occupancy,%,32.81,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,Achieved Active Warps Per SM,warp,10.50,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,,,,AchievedOccupancy,OPT,The difference between calculated theoretical (50.0%) and measured achieved occupancy (32.8%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.,global,34.37
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Occupancy,,,,TheoreticalOccupancy,OPT,The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 8. This kernel's theoretical occupancy (50.0%) is limited by the number of blocks that can fit on the SM. This kernel's theoretical occupancy (50.0%) is limited by the required amount of shared memory.,global,50.0
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Source Counters,Branch Instructions Ratio,%,0.08,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Source Counters,Branch Instructions,inst,"32,768",,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Source Counters,Branch Efficiency,%,0,,,,,
0,52009,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(4, 1, 1)","(32768, 1, 1)",0,7.5,Source Counters,Avg. Divergent Branches,,0,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,DRAM Frequency,cycle/second,"5,866,396,761.13",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,SM Frequency,cycle/second,"1,347,134,362.35",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,Elapsed Cycles,cycle,"85,392",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,Memory Throughput,%,10.99,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,DRAM Throughput,%,10.78,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,Duration,nsecond,"63,232",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,15.40,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,L2 Cache Throughput,%,7.57,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,SM Active Cycles,cycle,"60,790.64",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,10.99,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,SpeedOfLight,,,,SOLBottleneck,OPT,This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,SpeedOfLight_RooflineChart,,,,SOLFPRoofline,INF,The ratio of peak float (fp32) to double (fp64) performance on this device is 32:1. The kernel achieved  close to 0% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Compute Workload Analysis,Executed Ipc Active,inst/cycle,0.25,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Compute Workload Analysis,Executed Ipc Elapsed,inst/cycle,0.18,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Compute Workload Analysis,Issue Slots Busy,%,6.28,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Compute Workload Analysis,Issued Ipc Active,inst/cycle,0.25,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Compute Workload Analysis,SM Busy,%,6.42,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,ComputeWorkloadAnalysis,,,,HighPipeUtilization,OPT,All compute pipelines are under-utilized. Either this kernel is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.,local,95.19
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Memory Workload Analysis,Memory Throughput,byte/second,"20,235,829,959.51",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Memory Workload Analysis,Mem Busy,%,7.57,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Memory Workload Analysis,Max Bandwidth,%,10.99,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Memory Workload Analysis,L1/TEX Hit Rate,%,0.72,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Memory Workload Analysis,L2 Hit Rate,%,66.43,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Memory Workload Analysis,Mem Pipes Busy,%,10.99,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,MemoryWorkloadAnalysis_Chart,,,,MemoryL2Compression,WRN,The optional metric lts__average_gcomp_input_sector_success_rate.pct could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,MemoryWorkloadAnalysis_Tables,,,,MemoryCacheAccessPattern,OPT,"The memory access pattern for loads from L1TEX to L2 is not optimal. The granularity of an L1TEX request to L2 is a 128 byte cache line. That is 4 consecutive 32-byte sectors per L2 request. However, this kernel only accesses an average of 1.0 sectors out of the possible 4 sectors per cache line. Check the Source Counters section for uncoalesced loads and try to minimize how many cache lines need to be accessed per memory request.",global,3.768
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,MemoryWorkloadAnalysis_Tables,,,,MemoryCacheAccessPattern,OPT,"The memory access pattern for stores from L1TEX to L2 is not optimal. The granularity of an L1TEX request to L2 is a 128 byte cache line. That is 4 consecutive 32-byte sectors per L2 request. However, this kernel only accesses an average of 1.0 sectors out of the possible 4 sectors per cache line. Check the Source Counters section for uncoalesced stores and try to minimize how many cache lines need to be accessed per memory request.",global,1.864
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Scheduler Statistics,One or More Eligible,%,7.15,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Scheduler Statistics,Issued Warp Per Scheduler,,0.07,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Scheduler Statistics,No Eligible,%,92.85,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Scheduler Statistics,Active Warps Per Scheduler,warp,2.82,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Scheduler Statistics,Eligible Warps Per Scheduler,warp,0.07,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,SchedulerStats,,,,IssueSlotUtilization,OPT,"Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 14.0 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 8 warps per scheduler, this kernel allocates an average of 2.82 active warps per scheduler, but only an average of 0.07 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, reduce the time the active warps are stalled by inspecting the top stall reasons on the Warp State Statistics and Source Counters sections.",local,89.01
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Warp State Statistics,Warp Cycles Per Issued Instruction,cycle,39.49,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Warp State Statistics,Warp Cycles Per Executed Instruction,cycle,39.64,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Warp State Statistics,Avg. Active Threads Per Warp,,8,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Warp State Statistics,Avg. Not Predicated Off Threads Per Warp,,8,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,WarpStateStats,,,,CPIStall,OPT,"On average, each warp of this kernel spends 30.6 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 77.4% of the total average of 39.5 cycles between issuing two instructions.",global,77.42
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,WarpStateStats,,,,CPIStall,INF,Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,WarpStateStats,,,,ThreadDivergence,OPT,"Instructions are executed in warps, which are groups of 32 threads. Optimal instruction throughput is achieved if all 32 threads of a warp execute the same instruction. The chosen launch configuration, early thread completion, and divergent flow control can significantly lower the number of active threads in a warp per cycle. This kernel achieves an average of 8.0 threads being active per cycle.",global,8.24
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Instruction Statistics,Avg. Executed Instructions Per Scheduler,inst,"3,803.43",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Instruction Statistics,Executed Instructions,inst,"212,992",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Instruction Statistics,Avg. Issued Instructions Per Scheduler,inst,"3,817.12",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Instruction Statistics,Issued Instructions,inst,"213,759",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,InstructionStats,,,,FPInstructions,OPT,"This kernel executes 0 fused and 16384 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 50% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.",global,2.406
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Block Size,,8,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Function Cache Configuration,,CachePreferNone,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Grid Size,,"16,384",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Registers Per Thread,register/thread,16,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Shared Memory Configuration Size,byte,"32,768",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Driver Shared Memory Per Block,byte/block,0,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Static Shared Memory Per Block,byte/block,0,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Threads,thread,"131,072",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Launch Statistics,Waves Per SM,,73.14,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,LaunchStats,,,,LaunchConfiguration,OPT,"Threads are executed in groups of 32 threads called warps. This kernel launch is configured to execute 8 threads per block. Consequently, some threads in a warp are masked off and those hardware resources are unused. Try changing the number of threads per block to be a multiple of 32 threads. Between 128 and 256 threads per block is a good initial range for experimentation. Use smaller thread blocks rather than one large thread block per multiprocessor if latency affects performance.  This is particularly beneficial to kernels that frequently call __syncthreads(). See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.",global,75.0
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,Block Limit SM,block,16,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,Block Limit Registers,block,128,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,Block Limit Shared Mem,block,16,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,Block Limit Warps,block,32,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,Theoretical Active Warps per SM,warp,16,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,Theoretical Occupancy,%,50,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,Achieved Occupancy,%,32.13,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,Achieved Active Warps Per SM,warp,10.28,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,,,,AchievedOccupancy,OPT,The difference between calculated theoretical (50.0%) and measured achieved occupancy (32.1%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.,global,35.74
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Occupancy,,,,TheoreticalOccupancy,OPT,The 4.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 8. This kernel's theoretical occupancy (50.0%) is limited by the number of blocks that can fit on the SM. This kernel's theoretical occupancy (50.0%) is limited by the required amount of shared memory.,global,50.0
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Source Counters,Branch Instructions Ratio,%,0.08,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Source Counters,Branch Instructions,inst,"16,384",,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Source Counters,Branch Efficiency,%,0,,,,,
0,52086,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(8, 1, 1)","(16384, 1, 1)",0,7.5,Source Counters,Avg. Divergent Branches,,0,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,DRAM Frequency,cycle/second,"5,732,225,300.09",,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,SM Frequency,cycle/second,"1,315,472,068.33",,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,Elapsed Cycles,cycle,"45,715",,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,Memory Throughput,%,20.15,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,DRAM Throughput,%,20.15,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,Duration,nsecond,"34,656",,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,14.61,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,L2 Cache Throughput,%,14.14,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,SM Active Cycles,cycle,"32,051.43",,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,10.26,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,SpeedOfLight,,,,SOLBottleneck,OPT,This kernel exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,SpeedOfLight_RooflineChart,,,,SOLFPRoofline,INF,The ratio of peak float (fp32) to double (fp64) performance on this device is 32:1. The kernel achieved  close to 0% of this device's fp32 peak performance and 0% of its fp64 peak performance. See the Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,Compute Workload Analysis,Executed Ipc Active,inst/cycle,0.24,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,Compute Workload Analysis,Executed Ipc Elapsed,inst/cycle,0.17,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,Compute Workload Analysis,Issue Slots Busy,%,5.98,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,Compute Workload Analysis,Issued Ipc Active,inst/cycle,0.24,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,Compute Workload Analysis,SM Busy,%,6.09,,,,,
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,ComputeWorkloadAnalysis,,,,HighPipeUtilization,OPT,All compute pipelines are under-utilized. Either this kernel is very small or it doesn't issue enough warps per scheduler. Check the Launch Statistics and Scheduler Statistics sections for further details.,local,95.44
0,52170,vectorAdd,127.0.0.1,"vectorAdd(const float *, const float *, float *)",1,7,"(16, 1, 1)","(8192, 1, 1)",0,7.5,Memory Workload Analysis,Memory Throughput,byte/second,"36,958,448,753.46",,,,,
